UTC,Open,High,Low,Close,Volume
03.01.2022 00:35:00.000 UTC,1829.564,1829.564,1829.078,1829.184,0.01901
03.01.2022 00:36:00.000 UTC,1829.184,1829.484,1829.164,1829.254,0.0161
03.01.2022 00:37:00.000 UTC,1829.254,1829.504,1829.084,1829.374,0.01196
03.01.2022 00:38:00.000 UTC,1829.368,1829.938,1829.368,1829.888,0.02877
03.01.2022 00:39:00.000 UTC,1829.884,1830.014,1829.828,1829.898,0.02132
03.01.2022 00:40:00.000 UTC,1829.898,1829.908,1829.618,1829.658,0.02052
03.01.2022 00:41:00.000 UTC,1829.658,1829.658,1829.078,1829.108,0.0177
03.01.2022 00:42:00.000 UTC,1829.128,1829.338,1829.078,1829.268,0.01189
03.01.2022 00:43:00.000 UTC,1829.258,1829.468,1829.258,1829.438,0.02362
03.01.2022 00:44:00.000 UTC,1829.418,1829.548,1829.268,1829.358,0.02274
03.01.2022 00:45:00.000 UTC,1829.358,1829.478,1829.208,1829.468,0.02866
03.01.2022 00:46:00.000 UTC,1829.428,1829.548,1829.318,1829.448,0.0253
03.01.2022 00:47:00.000 UTC,1829.438,1829.748,1829.438,1829.748,0.02278
03.01.2022 00:48:00.000 UTC,1829.738,1829.748,1829.518,1829.718,0.02179
03.01.2022 00:49:00.000 UTC,1829.728,1829.728,1829.514,1829.548,0.01721
03.01.2022 00:50:00.000 UTC,1829.528,1829.694,1829.468,1829.468,0.01922
03.01.2022 00:51:00.000 UTC,1829.448,1829.708,1829.248,1829.538,0.04387
03.01.2022 00:52:00.000 UTC,1829.548,1829.758,1829.508,1829.568,0.03265
03.01.2022 00:53:00.000 UTC,1829.558,1829.654,1829.444,1829.554,0.01868
03.01.2022 00:54:00.000 UTC,1829.559,1829.874,1829.438,1829.874,0.02622
03.01.2022 00:55:00.000 UTC,1829.894,1829.894,1829.508,1829.794,0.01425
03.01.2022 00:56:00.000 UTC,1829.799,1830.154,1829.658,1830.098,0.01955
03.01.2022 00:57:00.000 UTC,1830.084,1830.184,1829.914,1830.184,0.00931
03.01.2022 00:58:00.000 UTC,1830.168,1830.434,1830.094,1830.368,0.01319
03.01.2022 00:59:00.000 UTC,1830.368,1830.384,1830.128,1830.158,0.01104
03.01.2022 01:00:00.000 UTC,1830.128,1830.128,1829.498,1829.768,0.03448
03.01.2022 01:01:00.000 UTC,1829.678,1830.158,1829.658,1830.034,0.02098
03.01.2022 01:02:00.000 UTC,1830.014,1830.508,1829.974,1830.438,0.04086
03.01.2022 01:03:00.000 UTC,1830.428,1830.584,1830.408,1830.534,0.01503
03.01.2022 01:04:00.000 UTC,1830.518,1830.709,1830.488,1830.708,0.01491
03.01.2022 01:05:00.000 UTC,1830.719,1830.954,1830.124,1830.214,0.02607
03.01.2022 01:06:00.000 UTC,1830.304,1830.644,1830.304,1830.508,0.01858
03.01.2022 01:07:00.000 UTC,1830.508,1830.908,1830.508,1830.834,0.02212
03.01.2022 01:08:00.000 UTC,1830.828,1830.984,1830.794,1830.904,0.01021
03.01.2022 01:09:00.000 UTC,1830.894,1831.044,1830.844,1830.858,0.00895
03.01.2022 01:10:00.000 UTC,1830.858,1830.924,1830.709,1830.754,0.00927
03.01.2022 01:11:00.000 UTC,1830.754,1830.869,1830.728,1830.859,0.0073
03.01.2022 01:12:00.000 UTC,1830.899,1831.019,1830.809,1830.824,0.00702
03.01.2022 01:13:00.000 UTC,1830.834,1831.044,1830.814,1830.914,0.0069
03.01.2022 01:14:00.000 UTC,1830.874,1831.014,1830.758,1830.759,0.01222
03.01.2022 01:15:00.000 UTC,1830.779,1830.929,1830.679,1830.779,0.01561
03.01.2022 01:16:00.000 UTC,1830.814,1831.029,1830.784,1830.844,0.0137
03.01.2022 01:17:00.000 UTC,1830.894,1831.004,1830.838,1830.889,0.01038
03.01.2022 01:18:00.000 UTC,1830.889,1831.028,1830.828,1830.828,0.0103
03.01.2022 01:19:00.000 UTC,1830.839,1831.059,1830.809,1830.974,0.00813
03.01.2022 01:20:00.000 UTC,1830.914,1831.164,1830.874,1831.128,0.00916
03.01.2022 01:21:00.000 UTC,1831.144,1831.294,1831.088,1831.274,0.00571
03.01.2022 01:22:00.000 UTC,1831.214,1831.214,1830.934,1830.934,0.00584
03.01.2022 01:23:00.000 UTC,1830.928,1831.184,1830.928,1831.108,0.01063
03.01.2022 01:24:00.000 UTC,1831.114,1831.174,1831.108,1831.108,0.0058
03.01.2022 01:25:00.000 UTC,1831.108,1831.234,1831.108,1831.208,0.00801
03.01.2022 01:26:00.000 UTC,1831.208,1831.334,1831.189,1831.334,0.00511
03.01.2022 01:27:00.000 UTC,1831.344,1831.434,1831.264,1831.348,0.00654
03.01.2022 01:28:00.000 UTC,1831.408,1831.458,1831.319,1831.319,0.00671
03.01.2022 01:29:00.000 UTC,1831.309,1831.448,1831.008,1831.034,0.01047
03.01.2022 01:30:00.000 UTC,1831.014,1831.014,1830.284,1830.328,0.01271
03.01.2022 01:31:00.000 UTC,1830.338,1830.508,1830.258,1830.264,0.01473
03.01.2022 01:32:00.000 UTC,1830.259,1830.259,1829.758,1829.804,0.01815
03.01.2022 01:33:00.000 UTC,1829.808,1830.014,1829.718,1829.938,0.0245
03.01.2022 01:34:00.000 UTC,1829.928,1829.948,1829.208,1829.748,0.04499
03.01.2022 01:35:00.000 UTC,1829.768,1829.848,1829.578,1829.618,0.02309
03.01.2022 01:36:00.000 UTC,1829.664,1829.708,1829.458,1829.588,0.02593
03.01.2022 01:37:00.000 UTC,1829.588,1829.588,1828.988,1828.988,0.0344
03.01.2022 01:38:00.000 UTC,1828.988,1829.148,1828.838,1828.858,0.03521
03.01.2022 01:39:00.000 UTC,1828.918,1829.068,1828.808,1828.808,0.04036
03.01.2022 01:40:00.000 UTC,1828.798,1828.868,1828.218,1828.688,0.05418
03.01.2022 01:41:00.000 UTC,1828.678,1829.008,1828.368,1828.878,0.02588
03.01.2022 01:42:00.000 UTC,1828.858,1829.338,1828.388,1828.598,0.04422
03.01.2022 01:43:00.000 UTC,1828.598,1828.778,1828.078,1828.158,0.05354
03.01.2022 01:44:00.000 UTC,1828.188,1828.228,1827.768,1828.094,0.02286
03.01.2022 01:45:00.000 UTC,1828.064,1828.174,1827.734,1827.804,0.02296
03.01.2022 01:46:00.000 UTC,1827.784,1827.914,1827.494,1827.649,0.02673
03.01.2022 01:47:00.000 UTC,1827.638,1827.928,1827.548,1827.758,0.04737
03.01.2022 01:48:00.000 UTC,1827.758,1828.164,1827.674,1828.138,0.01721
03.01.2022 01:49:00.000 UTC,1828.158,1828.348,1827.904,1828.308,0.01871
03.01.2022 01:50:00.000 UTC,1828.328,1828.408,1828.138,1828.348,0.01443
03.01.2022 01:51:00.000 UTC,1828.338,1828.608,1828.238,1828.588,0.01481
03.01.2022 01:52:00.000 UTC,1828.628,1828.678,1828.318,1828.318,0.01562
03.01.2022 01:53:00.000 UTC,1828.318,1828.538,1828.268,1828.508,0.01438
03.01.2022 01:54:00.000 UTC,1828.478,1828.608,1828.388,1828.538,0.01386
03.01.2022 01:55:00.000 UTC,1828.528,1828.718,1828.428,1828.668,0.01672
03.01.2022 01:56:00.000 UTC,1828.608,1828.898,1828.558,1828.808,0.01467
03.01.2022 01:57:00.000 UTC,1828.798,1828.908,1828.738,1828.888,0.01767
03.01.2022 01:58:00.000 UTC,1828.868,1828.908,1828.698,1828.728,0.0159
03.01.2022 01:59:00.000 UTC,1828.758,1828.758,1828.588,1828.728,0.01119
03.01.2022 02:00:00.000 UTC,1828.728,1828.798,1828.358,1828.358,0.02326
03.01.2022 02:01:00.000 UTC,1828.318,1828.328,1827.968,1827.998,0.01072
03.01.2022 02:02:00.000 UTC,1827.998,1828.328,1827.958,1828.308,0.01452
03.01.2022 02:03:00.000 UTC,1828.288,1828.348,1827.888,1827.968,0.0165
03.01.2022 02:04:00.000 UTC,1827.978,1828.008,1827.738,1827.798,0.01352
03.01.2022 02:05:00.000 UTC,1827.798,1827.808,1827.278,1827.358,0.01767
03.01.2022 02:06:00.000 UTC,1827.358,1827.628,1826.838,1826.838,0.02179
03.01.2022 02:07:00.000 UTC,1826.838,1826.878,1826.635,1826.738,0.02421
03.01.2022 02:08:00.000 UTC,1826.758,1826.794,1826.668,1826.698,0.01513
03.01.2022 02:09:00.000 UTC,1826.698,1826.838,1826.498,1826.838,0.02248
03.01.2022 02:10:00.000 UTC,1826.818,1827.218,1826.718,1827.158,0.01309
03.01.2022 02:11:00.000 UTC,1827.068,1827.068,1826.768,1826.878,0.01188
03.01.2022 02:12:00.000 UTC,1826.878,1827.248,1826.788,1827.188,0.00954
03.01.2022 02:13:00.000 UTC,1827.168,1827.178,1826.948,1827.008,0.01628
03.01.2022 02:14:00.000 UTC,1827.008,1827.058,1826.888,1826.888,0.01408
03.01.2022 02:15:00.000 UTC,1826.888,1826.918,1826.658,1826.698,0.0146
03.01.2022 02:16:00.000 UTC,1826.748,1826.788,1826.538,1826.578,0.00705
03.01.2022 02:17:00.000 UTC,1826.548,1826.858,1826.538,1826.818,0.00817
03.01.2022 02:18:00.000 UTC,1826.828,1826.928,1826.828,1826.888,0.01067
03.01.2022 02:19:00.000 UTC,1826.888,1827.098,1826.838,1826.948,0.01963
03.01.2022 02:20:00.000 UTC,1826.948,1826.988,1826.858,1826.868,0.00826
03.01.2022 02:21:00.000 UTC,1826.868,1826.898,1826.698,1826.848,0.00816
03.01.2022 02:22:00.000 UTC,1826.838,1826.908,1826.818,1826.838,0.0087
03.01.2022 02:23:00.000 UTC,1826.898,1826.968,1826.808,1826.938,0.01292
03.01.2022 02:24:00.000 UTC,1826.938,1827.068,1826.878,1826.898,0.01514
03.01.2022 02:25:00.000 UTC,1826.898,1826.958,1826.848,1826.938,0.01377
03.01.2022 02:26:00.000 UTC,1826.948,1827.058,1826.938,1827.058,0.01093
03.01.2022 02:27:00.000 UTC,1827.058,1827.538,1827.058,1827.518,0.00943
03.01.2022 02:28:00.000 UTC,1827.518,1827.528,1827.318,1827.388,0.00723
03.01.2022 02:29:00.000 UTC,1827.398,1827.588,1827.398,1827.558,0.00489
03.01.2022 02:30:00.000 UTC,1827.578,1827.578,1826.108,1826.128,0.02604
03.01.2022 02:31:00.000 UTC,1826.218,1826.268,1825.588,1826.048,0.04772
03.01.2022 02:32:00.000 UTC,1826.168,1826.548,1826.148,1826.428,0.02459
03.01.2022 02:33:00.000 UTC,1826.418,1826.418,1826.058,1826.268,0.01794
03.01.2022 02:34:00.000 UTC,1826.278,1826.448,1826.248,1826.288,0.01072
03.01.2022 02:35:00.000 UTC,1826.278,1826.368,1826.228,1826.298,0.01306
03.01.2022 02:36:00.000 UTC,1826.328,1826.448,1826.328,1826.398,0.01062
03.01.2022 02:37:00.000 UTC,1826.418,1826.958,1826.238,1826.658,0.01747
03.01.2022 02:38:00.000 UTC,1826.678,1826.678,1826.438,1826.438,0.00933
03.01.2022 02:39:00.000 UTC,1826.398,1826.438,1825.958,1825.978,0.02419
03.01.2022 02:40:00.000 UTC,1825.978,1826.198,1825.978,1826.118,0.02061
03.01.2022 02:41:00.000 UTC,1826.118,1826.198,1825.928,1825.928,0.01198
03.01.2022 02:42:00.000 UTC,1825.958,1826.468,1825.938,1826.438,0.0135
03.01.2022 02:43:00.000 UTC,1826.458,1826.558,1826.418,1826.548,0.01198
03.01.2022 02:44:00.000 UTC,1826.568,1826.738,1826.468,1826.648,0.01144
03.01.2022 02:45:00.000 UTC,1826.638,1826.748,1826.538,1826.668,0.01901
03.01.2022 02:46:00.000 UTC,1826.688,1826.828,1826.648,1826.758,0.01138
03.01.2022 02:47:00.000 UTC,1826.758,1826.808,1826.668,1826.688,0.00792
03.01.2022 02:48:00.000 UTC,1826.718,1826.808,1826.628,1826.808,0.01314
03.01.2022 02:49:00.000 UTC,1826.818,1826.818,1826.498,1826.518,0.00698
03.01.2022 02:50:00.000 UTC,1826.518,1826.558,1826.408,1826.418,0.01027
03.01.2022 02:51:00.000 UTC,1826.448,1826.448,1826.208,1826.208,0.00594
03.01.2022 02:52:00.000 UTC,1826.168,1826.248,1826.038,1826.048,0.01056
03.01.2022 02:53:00.000 UTC,1826.068,1826.278,1826.058,1826.278,0.00924
03.01.2022 02:54:00.000 UTC,1826.248,1826.248,1826.058,1826.108,0.00748
03.01.2022 02:55:00.000 UTC,1826.088,1826.118,1825.918,1825.988,0.011
03.01.2022 02:56:00.000 UTC,1826.008,1826.208,1825.968,1826.148,0.01122
03.01.2022 02:57:00.000 UTC,1826.148,1826.168,1826.088,1826.108,0.01071
03.01.2022 02:58:00.000 UTC,1826.118,1826.158,1826.035,1826.035,0.02336
03.01.2022 02:59:00.000 UTC,1826.035,1826.098,1825.978,1826.088,0.00662
03.01.2022 03:00:00.000 UTC,1826.088,1826.194,1825.668,1825.698,0.02039
03.01.2022 03:01:00.000 UTC,1825.708,1825.918,1825.688,1825.888,0.01094
03.01.2022 03:02:00.000 UTC,1825.878,1826.068,1825.698,1825.718,0.01447
03.01.2022 03:03:00.000 UTC,1825.718,1825.758,1825.688,1825.688,0.01012
03.01.2022 03:04:00.000 UTC,1825.688,1825.738,1825.638,1825.738,0.0121
03.01.2022 03:05:00.000 UTC,1825.738,1825.758,1825.598,1825.728,0.01186
03.01.2022 03:06:00.000 UTC,1825.738,1825.948,1825.708,1825.928,0.01598
03.01.2022 03:07:00.000 UTC,1825.928,1826.038,1825.908,1826.038,0.00728
03.01.2022 03:08:00.000 UTC,1826.048,1826.438,1826.008,1826.408,0.0101
03.01.2022 03:09:00.000 UTC,1826.408,1826.648,1826.328,1826.638,0.01971
03.01.2022 03:10:00.000 UTC,1826.638,1826.668,1826.578,1826.628,0.01337
03.01.2022 03:11:00.000 UTC,1826.628,1826.658,1826.518,1826.588,0.01138
03.01.2022 03:12:00.000 UTC,1826.558,1826.768,1826.538,1826.648,0.01578
03.01.2022 03:13:00.000 UTC,1826.648,1826.698,1826.568,1826.578,0.00872
03.01.2022 03:14:00.000 UTC,1826.568,1826.568,1826.438,1826.458,0.01079
03.01.2022 03:15:00.000 UTC,1826.438,1826.438,1825.788,1825.838,0.02029
03.01.2022 03:16:00.000 UTC,1825.838,1825.918,1825.818,1825.868,0.00727
03.01.2022 03:17:00.000 UTC,1825.878,1825.898,1825.768,1825.768,0.00631
03.01.2022 03:18:00.000 UTC,1825.808,1825.818,1825.678,1825.768,0.00536
03.01.2022 03:19:00.000 UTC,1825.798,1825.828,1825.728,1825.748,0.00638
03.01.2022 03:20:00.000 UTC,1825.728,1825.728,1825.098,1825.218,0.01823
03.01.2022 03:21:00.000 UTC,1825.218,1825.538,1825.208,1825.418,0.01143
03.01.2022 03:22:00.000 UTC,1825.418,1825.418,1825.048,1825.068,0.00846
03.01.2022 03:23:00.000 UTC,1825.088,1825.088,1824.848,1825.068,0.02621
03.01.2022 03:24:00.000 UTC,1825.069,1825.178,1824.898,1824.948,0.01801
03.01.2022 03:25:00.000 UTC,1824.948,1825.458,1824.654,1824.788,0.02633
03.01.2022 03:26:00.000 UTC,1824.788,1824.828,1824.438,1824.508,0.03047
03.01.2022 03:27:00.000 UTC,1824.478,1825.138,1824.478,1825.138,0.0481
03.01.2022 03:28:00.000 UTC,1825.148,1825.548,1825.058,1825.148,0.03008
03.01.2022 03:29:00.000 UTC,1825.118,1825.258,1825.118,1825.208,0.01532
03.01.2022 03:30:00.000 UTC,1825.238,1825.238,1824.848,1825.068,0.0114
03.01.2022 03:31:00.000 UTC,1825.048,1825.058,1824.918,1824.958,0.015
03.01.2022 03:32:00.000 UTC,1824.958,1825.048,1824.858,1825.048,0.0062
03.01.2022 03:33:00.000 UTC,1825.048,1825.078,1824.858,1825.008,0.01327
03.01.2022 03:34:00.000 UTC,1824.928,1824.948,1824.808,1824.808,0.00642
03.01.2022 03:35:00.000 UTC,1824.794,1824.828,1824.068,1824.348,0.0477
03.01.2022 03:36:00.000 UTC,1824.348,1824.468,1824.268,1824.378,0.01432
03.01.2022 03:37:00.000 UTC,1824.378,1824.478,1824.368,1824.448,0.0272
03.01.2022 03:38:00.000 UTC,1824.448,1824.668,1824.428,1824.638,0.00758
